"apt_name","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","AIC","Protein_id","p_adjusted","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.10000.28",0.00839119747791893,0.0106152513314383,0.022571400281111,0.371762379533942,0.710132284226828,0.0136884122678488,0.00586054252394286,1260,-0.0358904707263728,0.0526728656822107,1211.10504632315,"CRBB2__seq.10000.28__ANML",0.92512762707304,"P43320","CRYBB2","CRYBB2","CRYBB2__seq.10000.28","CRYBB2"
"seq.10001.7",-0.0175808526618053,-0.0174999838695345,0.0151778166895165,-1.15832553663325,0.246949156297115,0.721603680537377,0.719409856112928,1269,-0.0473572268005169,0.0121955214769063,214.324108231714,"c.Raf__seq.10001.7__ANML",0.694872384559475,"P04049","RAF1","RAF1","RAF1__seq.10001.7","RAF1"
"seq.10003.15",0.0228098457518317,0.043181484127133,0.0144403857793048,1.57958700691511,0.11445206979683,0.0949464690553799,0.0877748879860881,1262,-0.00551996052925786,0.0511396520329212,77.338707272235,"ZNF41__seq.10003.15__ANML",0.553273608805512,"P51814","ZNF41","ZNF41","ZNF41__seq.10003.15","ZNF41"
"seq.10006.25",-0.0192249510333688,-0.0361259423832317,0.0139180817361596,-1.38129315503456,0.167433937119897,0.172403758408506,0.1658303172521,1259,-0.0465301399222256,0.0080802378554881,-18.9134646859723,"ELK1__seq.10006.25__ANML",0.623625458370635,"P19419","ELK1","ELK1","ELK1__seq.10006.25","ELK1"
"seq.10008.43",-0.00530381509735538,-0.0116452404062195,0.0123454258752036,-0.429617831816427,0.667546828641768,0.106199090315051,0.0991334704756438,1265,-0.0295235785176069,0.0189159483228961,-317.764615732048,"GUC1A__seq.10008.43__ANML",0.9138087987944,"P43080","GUCA1A","GUCA1A","GUCA1A__seq.10008.43","GUCA1A"
"seq.10010.10",0.016742606521968,0.0405735958194265,0.0112106037668356,1.49346162527818,0.135566552274611,0.104882529378008,0.0977840561771989,1261,-0.00525088310085066,0.0387360961447867,-566.931286645754,"BECN1__seq.10010.10__ANML",0.583003370454011,"Q14457","BECN1","BECN1","BECN1__seq.10010.10","BECN1_1"
"seq.10011.65",0.00414757287558221,0.0087366600292553,0.0114403989334295,0.362537434202821,0.717010966707707,0.29284928190142,0.287263573227655,1266,-0.0182966545488693,0.0265918003000337,-511.561022163868,"OCRL__seq.10011.65__ANML",0.92679707943325,"Q01968","OCRL","OCRL","OCRL__seq.10011.65","OCRL"
"seq.10012.5",-0.0180669550060205,-0.0446667965036831,0.0114307203820708,-1.58056136465018,0.114227959436569,0.0274397365623851,0.0197636492424353,1267,-0.0404921777280697,0.00435826771602882,-512.066130820768,"SPDEF__seq.10012.5__ANML",0.552556895415276,"O95238","SPDEF","SPDEF","SPDEF__seq.10012.5","SPDEF"
"seq.10014.31",0.0189117121858889,0.0373289213594202,0.0141559636115776,1.33595371567795,0.181805066004775,0.0517958061687095,0.0442882511898395,1263,-0.00886008062842345,0.0466835050002013,29.2300472529474,"SLUG__seq.10014.31__ANML",0.639220400060703,"O43623","SNAI2","SNAI2","SNAI2__seq.10014.31","SNAI2"
"seq.10015.119",0.00503881755266495,0.00800142471484422,0.0129755051885723,0.388333053660423,0.697834922646839,0.483499106154033,0.479416095135488,1265,-0.0204170613374009,0.0304946964427308,-190.624063361657,"KCAB2__seq.10015.119__ANML",0.924263618267424,"Q13303","KCNAB2","KCNAB2","KCNAB2__seq.10015.119","KCNAB2"
"seq.10022.207",-0.0248500795796156,-0.0310890387863641,0.0219450741136489,-1.13237619754312,0.257691239579522,0.0856820804623987,0.0784428253591715,1263,-0.0679028923941766,0.0182027332349454,1143.9726211987,"POLH__seq.10022.207__ANML",0.705198497324823,"Q9Y253","POLH","POLH","POLH__seq.10022.207","POLH"
"seq.10023.32",0.000624083156115336,0.00160726434457544,0.010991405643122,0.0567791942521806,0.954730075808929,0.0285134496159141,0.0208154579329974,1262,-0.0209393568644954,0.0221875231767261,-613.892366806133,"VDR__seq.10023.32__ANML",0.99242941968115,"P11473","VDR","VDR","VDR__seq.10023.32","VDR"
"seq.10024.44",-0.00305547392986677,-0.0049221782030085,0.017734884580397,-0.172286090502336,0.863240330732726,0.0152618050508593,0.00743399745984885,1258,-0.0378486841569175,0.0317377362971839,593.61967000521,"HOGA1__seq.10024.44__ANML",0.971591466151184,"Q86XE5","HOGA1","HOGA1","HOGA1__seq.10024.44","HOGA1"
"seq.10025.1",0.040240158233546,0.0633696050835771,0.0145390253401641,2.76773423885453,0.00572693543753399,0.360911036583999,0.355866924796974,1267,0.0117169444275205,0.0687633720395715,104.141451109869,"DLDH__seq.10025.1__ANML",0.154521202453463,"P09622","DLD","DLD","DLD__seq.10025.1","DLD_1"
"seq.10030.8",0.0147291808598792,0.0202790393618775,0.0202087870265852,0.728850318453185,0.466228888840559,0.0613298096020514,0.0538682023651839,1258,-0.0249174586354161,0.0543758203551745,930.679622522604,"MutY_homolog__seq.10030.8__ANML",0.839977843980297,"Q9UIF7","MUTYH","MUTYH","MUTYH__seq.10030.8","MUTYH"
"seq.10035.6",0.00485131941695298,0.0128282390195294,0.0100926426691792,0.480678804944506,0.630828179095018,0.137000142060961,0.130156368405616,1261,-0.0149489015549158,0.0246515403888217,-835.342805851375,"DUS4__seq.10035.6__ANML",0.903982678424553,"Q13115","DUSP4","DUSP4","DUSP4__seq.10035.6","DUSP4"
