"apt_name","coef","standardized_beta","se","t","p","R_squared","R_squared_adj","resid","CI95_lower","CI95_upper","AIC","Protein_id","p_adjusted","UniProt","EntrezGeneSymbol","symbol","ref_name","label"
"seq.10000.28",0.00408570494559661,0.00537390218523016,0.0242712424810514,0.168335220118473,0.866349852116629,0.0110736614179459,0.00227538438429775,1124,-0.0435363363973976,0.0517077462885909,999.890499832032,"CRBB2__seq.10000.28__ANML",0.982910932280039,"P43320","CRYBB2","CRYBB2","CRYBB2__seq.10000.28","CRYBB2"
"seq.10001.7",-0.0150873349398907,-0.0150730742008815,0.0171708305630917,-0.878660754612568,0.379771543160184,0.71202547943981,0.709483780229217,1133,-0.0487775344344167,0.0186028645546354,226.392124030193,"c.Raf__seq.10001.7__ANML",0.89779731323774,"P04049","RAF1","RAF1","RAF1__seq.10001.7","RAF1"
"seq.10003.15",0.03036199098304,0.0592178695687708,0.0156971383214888,1.93423733429651,0.0533340345670257,0.0865775698315131,0.0784726680553952,1127,-0.000436911285833372,0.0611608932519135,16.7033813756255,"ZNF41__seq.10003.15__ANML",0.603235495408303,"P51814","ZNF41","ZNF41","ZNF41__seq.10003.15","ZNF41"
"seq.10006.25",-0.0216014410134018,-0.0405967532694488,0.0156313430281202,-1.38193122462616,0.167267396877221,0.158172780257727,0.150683214245786,1124,-0.0522713362407607,0.00906845421395707,6.27095869395017,"ELK1__seq.10006.25__ANML",0.787949721044832,"P19419","ELK1","ELK1","ELK1__seq.10006.25","ELK1"
"seq.10008.43",-0.00244903682082691,-0.00583191329484777,0.0126072261396099,-0.194256594885089,0.846009979067185,0.121949760340657,0.11415872005974,1127,-0.027185311535555,0.0222872378939012,-485.536681464832,"GUC1A__seq.10008.43__ANML",0.981598592820368,"P43080","GUCA1A","GUCA1A","GUCA1A__seq.10008.43","GUCA1A"
"seq.10010.10",0.0179341910425769,0.0425830077389688,0.0128136953468007,1.39961116268109,0.161905467140306,0.0983829141329812,0.0903685400363855,1125,-0.00720723899921013,0.043075621084364,-447.339502709339,"BECN1__seq.10010.10__ANML",0.783708523665866,"Q14457","BECN1","BECN1","BECN1__seq.10010.10","BECN1_1"
"seq.10011.65",0.00285313735106518,0.00608866632210603,0.0127618460556081,0.223567761171307,0.82313406161378,0.274546735585171,0.268126795192119,1130,-0.0221864411721949,0.0278927158743253,-453.175708468914,"OCRL__seq.10011.65__ANML",0.981598592820368,"Q01968","OCRL","OCRL","OCRL__seq.10011.65","OCRL"
"seq.10012.5",-0.00842625039711226,-0.0209135900837733,0.0126494101454131,-0.666137811980723,0.505458742714976,0.0347157590248531,0.0261885130798429,1132,-0.0332451752773327,0.0163926744831082,-471.212886547096,"SPDEF__seq.10012.5__ANML",0.940799920142779,"O95238","SPDEF","SPDEF","SPDEF__seq.10012.5","SPDEF"
"seq.10014.31",0.0225843315553875,0.0495044650421615,0.0141689156554856,1.5939350691698,0.111230720800627,0.0586707132353027,0.0503255954448354,1128,-0.0052160626104895,0.0503847257212646,-216.070092204971,"SLUG__seq.10014.31__ANML",0.699754577748329,"O43623","SNAI2","SNAI2","SNAI2__seq.10014.31","SNAI2"
"seq.10015.119",0.0179634025477306,0.0288184301883739,0.0144084638705438,1.24672572379173,0.212756673966109,0.478220312878998,0.473598703604233,1129,-0.0103069749160082,0.0462337800114694,-177.586726504507,"KCAB2__seq.10015.119__ANML",0.81394163380918,"Q13303","KCNAB2","KCNAB2","KCNAB2__seq.10015.119","KCNAB2"
"seq.10022.207",-0.0127247109743823,-0.0156463001084382,0.0251553838631685,-0.505844436467269,0.613064608761749,0.0685815318444828,0.0603315896996154,1129,-0.0620812699696042,0.0366318480208396,1087.96411798023,"POLH__seq.10022.207__ANML",0.962635395520244,"Q9Y253","POLH","POLH","POLH__seq.10022.207","POLH"
"seq.10023.32",-0.00148357172530227,-0.00386595430006855,0.0121287575037004,-0.122318524782909,0.902668568731865,0.0261444803828797,0.0175033488867206,1127,-0.0252810569323961,0.0223139134817916,-568.368203434844,"VDR__seq.10023.32__ANML",0.985388362118607,"P11473","VDR","VDR","VDR__seq.10023.32","VDR"
"seq.10024.44",0.00770525835328228,0.0126361759046637,0.0194785178790284,0.395577240585545,0.692491996804343,0.0111756226784832,0.00237825277348747,1124,-0.030513089325438,0.0459236060320025,500.472318294418,"HOGA1__seq.10024.44__ANML",0.975894625328325,"Q86XE5","HOGA1","HOGA1","HOGA1__seq.10024.44","HOGA1"
"seq.10025.1",0.0406129033910832,0.0644290744513855,0.0161096322329368,2.5210323118394,0.0118376033488699,0.359979016885382,0.354325121274829,1132,0.00900480881267962,0.0722209979694868,82.2444543152711,"DLDH__seq.10025.1__ANML",0.322958965634703,"P09622","DLD","DLD","DLD__seq.10025.1","DLD_1"
"seq.10030.8",0.043464476748689,0.059522764218315,0.0228178547713559,1.90484500774593,0.0570552605925018,0.0506711438319695,0.0422251575671294,1124,-0.00130590631382994,0.0882348598112078,861.903742736899,"MutY_homolog__seq.10030.8__ANML",0.617155259952237,"Q9UIF7","MUTYH","MUTYH","MUTYH__seq.10030.8","MUTYH"
"seq.10035.6",0.00140188491782096,0.00368347719997491,0.0113327477884194,0.123702119203033,0.901573191208453,0.137896649899447,0.130247108194917,1127,-0.0208337725902424,0.0236375424258843,-729.575976436041,"DUS4__seq.10035.6__ANML",0.985388362118607,"Q13115","DUSP4","DUSP4","DUSP4__seq.10035.6","DUSP4"
"seq.10036.201",-0.00715821400591067,-0.0168499948115381,0.0131180667755141,-0.545675984762637,0.585396096421782,0.0668686909013049,0.0586327570169387,1133,-0.0328966478589326,0.0185802198471113,-390.266996433877,"ZHX3__seq.10036.201__ANML",0.957908478805368,"Q9H4I2","ZHX3","ZHX3","ZHX3__seq.10036.201","ZHX3"
"seq.10037.98",0.0232798266330426,0.029837781789676,0.024836845153386,0.937310132960619,0.348798980074383,0.00862873534749816,-0.000128961336711253,1132,-0.0254515993415575,0.0720112526076427,1069.26100107723,"SIG12_Ig.like_V.type_2__seq.10037.98__ANML",0.886911193662087,"Q96PQ1","SIGLEC12","SIGLEC12","SIGLEC12__seq.10037.98","SIGLEC12_1"
"seq.10039.32",0.0262714203031151,0.01526033596994,0.0190442501147652,1.37949355552449,0.168014354036486,0.879863940452916,0.87880547296792,1135,-0.0110944703104949,0.063637310916725,467.159299564159,"PNP__seq.10039.32__ANML",0.787949721044832,"P00491","PNP","PNP","PNP__seq.10039.32","PNP_1"
"seq.10040.63",0.00886204916086651,0.012862677082704,0.0220213571317017,0.402429746171674,0.687444165046765,0.00536857185095961,-0.00346474456244228,1126,-0.03434546164796,0.052069559969693,784.312261529556,"P73L__seq.10040.63__ANML",0.975546589941574,"Q9H3D4","TP63","TP63","TP63__seq.10040.63","TP63"
