apt_name,Protein_id,coef,standardized_beta,se,t,p,R_squared,R_squared_adj,resid,CI95_lower,CI95_upper,p_adjusted,UniProt,EntrezGeneSymbol,symbol,ref_name,label
seq.10000.28,CRBB2__seq.10000.28__ANML,-0.0201271976154438,-0.0180110250810808,0.0483892623252812,-0.415943468618,0.677616618852335,0.0120939564267543,-0.0043711442994662,540,-0.115181456794544,0.0749270615636567,0.916448884846958,P43320,CRYBB2,CRYBB2,CRYBB2__seq.10000.28,CRYBB2
seq.10001.7,c.Raf__seq.10001.7__ANML,-0.0402803451228579,-0.0298142417117008,0.0325789541320344,-1.23639159684536,0.216844627028283,0.691131284566321,0.686040042004227,546,-0.10427578050062,0.0237150902549043,0.683633113335169,P04049,RAF1,RAF1,RAF1__seq.10001.7,RAF1
seq.10003.15,ZNF41__seq.10003.15__ANML,0.0209076884078609,0.0294265978063906,0.0295214907303556,0.708219263004983,0.479113562993175,0.0884590586401873,0.0733227699460206,542,-0.0370828664579074,0.0788982432736292,0.848612279699801,P51814,ZNF41,ZNF41,ZNF41__seq.10003.15,ZNF41
seq.10006.25,ELK1__seq.10006.25__ANML,0.0020756319935885,0.0027493210009147,0.0316115252728752,0.065660608770737,0.947672290338944,0.0788773831073702,0.0635537166525946,541,-0.0600207401311223,0.0641720041182994,0.989298943099212,P19419,ELK1,ELK1,ELK1__seq.10006.25,ELK1
seq.10008.43,GUC1A__seq.10008.43__ANML,0.0294302721939952,0.0487998704496148,0.0251866303598555,1.16848787525399,0.243124668161913,0.0816627394252979,0.0663854097669389,541,-0.0200453022331313,0.0789058466211216,0.704949493528487,P43080,GUCA1A,GUCA1A,GUCA1A__seq.10008.43,GUCA1A
seq.10010.10,BECN1__seq.10010.10__ANML,0.0489322311997769,0.0911127497534128,0.0223780162765817,2.18662059205775,0.0291994295323931,0.0904449818275507,0.0752576067560256,539,0.0049734163378911,0.0928910460616627,0.385293315875794,Q14457,BECN1,BECN1,BECN1__seq.10010.10,BECN1_1
seq.10011.65,OCRL__seq.10011.65__ANML,0.0591982010532776,0.0881323510351705,0.0250094941050059,2.36702912920692,0.0182819241421154,0.268768593161025,0.256626374228274,542,0.0100707889822414,0.108325613124314,0.341772754664129,Q01968,OCRL,OCRL,OCRL__seq.10011.65,OCRL
seq.10012.5,SPDEF__seq.10012.5__ANML,-0.0013017246469138,-0.0023832275543633,0.0232985038610851,-0.0558715982225847,0.955464535563483,0.0335323788535353,0.0176015938895827,546,-0.0470674018444681,0.0444639525506403,0.990707311004501,O95238,SPDEF,SPDEF,SPDEF__seq.10012.5,SPDEF
seq.10014.31,SLUG__seq.10014.31__ANML,0.0404876932306583,0.0891481199632393,0.0186749240071006,2.16802452396936,0.0305920754513592,0.11015658799773,0.0953532780013889,541,0.0038034453009745,0.077171941160342,0.388263535998523,O43623,SNAI2,SNAI2,SNAI2__seq.10014.31,SNAI2
seq.10015.119,KCAB2__seq.10015.119__ANML,0.0171855855054789,0.0214009349702992,0.025683277010133,0.669135231407526,0.503693606393515,0.459758052163081,0.450803765734845,543,-0.033265164415376,0.0676363354263339,0.857596282767312,Q13303,KCNAB2,KCNAB2,KCNAB2__seq.10015.119,KCNAB2
seq.10022.207,POLH__seq.10022.207__ANML,0.0525694217662689,0.0448192159779563,0.0503150634922006,1.04480483810614,0.296578925877023,0.0300427499542532,0.0139364487542314,542,-0.0462669980022911,0.151405841534829,0.743581682674541,Q9Y253,POLH,POLH,POLH__seq.10022.207,POLH
seq.10023.32,VDR__seq.10023.32__ANML,0.0097427803386881,0.0188206179228898,0.0222948949551768,0.436996018966479,0.662287963986871,0.0214171407576354,0.0051975353558281,543,-0.0340520270549161,0.0535375877322923,0.912858951365096,P11473,VDR,VDR,VDR__seq.10023.32,VDR
seq.10024.44,HOGA1__seq.10024.44__ANML,0.062947408524409,0.0893827068914077,0.0302716645121167,2.0794168255668,0.0380503244280136,0.0279704253629339,0.0117699324523162,540,0.0034827565325107,0.122412060516307,0.412146184932224,Q86XE5,HOGA1,HOGA1,HOGA1__seq.10024.44,HOGA1
seq.10025.1,DLDH__seq.10025.1__ANML,0.0300215350865109,0.036858080322895,0.0284376670520739,1.05569613117478,0.291573958818084,0.352520474988439,0.341847735565171,546,-0.0258390943477487,0.0858821645207704,0.741590909377073,P09622,DLD,DLD,DLD__seq.10025.1,DLD_1
seq.10030.8,MutY_homolog__seq.10030.8__ANML,0.0263722488113809,0.0305854695481078,0.0365362921516568,0.721809665357217,0.470723933506653,0.0558033128092664,0.0400667013560876,540,-0.0453984295734488,0.0981429271962106,0.843674186894898,Q9UIF7,MUTYH,MUTYH,MUTYH__seq.10030.8,MUTYH
seq.10035.6,DUS4__seq.10035.6__ANML,-0.0110463192513544,-0.0236512173331093,0.0184799778995278,-0.597745263084794,0.550260040365191,0.176199828759775,0.162495204838958,541,-0.0473476231144166,0.0252549846117077,0.873459123055935,Q13115,DUSP4,DUSP4,DUSP4__seq.10035.6,DUSP4
seq.10036.201,ZHX3__seq.10036.201__ANML,-0.0271721213234846,-0.0487947402577179,0.0231792525856793,-1.17226046107596,0.2416046626599,0.0814155331450734,0.0662462483713224,545,-0.0727037366564524,0.0183594940094831,0.704356913741519,Q9H4I2,ZHX3,ZHX3,ZHX3__seq.10036.201,ZHX3
seq.10037.98,SIG12_Ig.like_V.type_2__seq.10037.98__ANML,-0.0011072319724921,-0.0010254604506217,0.0467881295253764,-0.0236648052342333,0.981128641293371,0.004878452003728,-0.0115547478714397,545,-0.0930143850536351,0.0907999211086508,0.996170334748739,Q96PQ1,SIGLEC12,SIGLEC12,SIGLEC12__seq.10037.98,SIGLEC12_1
seq.10039.32,PNP__seq.10039.32__ANML,-0.0391535053793965,-0.0172519438847201,0.0360902204888126,-1.08487853077909,0.278454238848503,0.865676401097988,0.863462275841361,546,-0.110046185472831,0.031739174714038,0.732247278269682,P00491,PNP,PNP,PNP__seq.10039.32,PNP_1
seq.10040.63,P73L__seq.10040.63__ANML,-0.011998328144564,-0.012731603390563,0.0410733573810968,-0.2921194883885,0.770307669525774,0.0026603206503959,-0.0139928465372596,539,-0.0926818029689691,0.0686851466798411,0.944888259386305,Q9H3D4,TP63,TP63,TP63__seq.10040.63,TP63
seq.10041.3,HNF4A__seq.10041.3__ANML,-0.0449096005355419,-0.0342738076551385,0.055091149264048,-0.815187214924367,0.415320594357965,0.0610370285837802,0.0455596169670294,546,-0.153126152494998,0.0633069514239143,0.818617567613035,P41235,HNF4A,HNF4A,HNF4A__seq.10041.3,HNF4A
seq.10042.8,SGK3__seq.10042.8__ANML,0.0202759237647375,0.0400092987058931,0.0187137654018922,1.08347643188299,0.27907786810972,0.277606023930587,0.265632643111756,543,-0.0164843190187639,0.0570361665482389,0.732378339041537,Q96BR1,SGK3,SGK3,SGK3__seq.10042.8,SGK3
seq.10043.31,BRD4__seq.10043.31__ANML,0.0087749506750621,0.0204481028383942,0.0160676815133094,0.546124259918494,0.585204828540603,0.257947912197783,0.245648706322608,543,-0.0227874773404942,0.0403373786906186,0.887997034635013,O60885,BRD4,BRD4,BRD4__seq.10043.31,BRD4
seq.10044.12,WN10A__seq.10044.12__ANML,-0.048026072309958,-0.0428112129819418,0.0476115503180469,-1.00870633258405,0.313562299171035,0.0431936552615139,0.027422122106484,546,-0.14155031127924,0.0454981666593236,0.756641863577981,Q9GZT5,WNT10A,WNT10A,WNT10A__seq.10044.12,WNT10A
seq.10045.47,CUL3__seq.10045.47__ANML,0.0024319324989526,0.002054114173866,0.0298208683928917,0.0815513641960997,0.935033472987621,0.664275849938249,0.658721590102669,544,-0.0561462230555173,0.0610100880534227,0.98624934983487,Q13618,CUL3,CUL3,CUL3__seq.10045.47,CUL3
seq.10046.55,cIAP.1__seq.10046.55__ANML,0.81880363191301,0.725758985851537,0.0282426179908898,28.9917752021832,1.95458113111821e-112,0.668698023158419,0.663216924276849,544,0.763325687805582,0.874281576020438,4.74637451339872e-109,Q13490,BIRC2,BIRC2,BIRC2__seq.10046.55,BIRC2_1
seq.10047.12,NCF.2__seq.10047.12__ANML,0.0083401074715533,0.0136920804677711,0.0261550276284826,0.31887205741167,0.749945929480524,0.0242720948781455,0.0081295376242911,544,-0.043037111218628,0.0597173261617347,0.939771326464957,P19878,NCF2,NCF2,NCF2__seq.10047.12,NCF2
seq.10048.7,PEBB__seq.10048.7__ANML,0.0133355357225946,0.0361077268355717,0.0153694770997277,0.867663592981368,0.385961802703116,0.0852642780208335,0.0701029124631677,543,-0.0168553797617007,0.0435264512068899,0.802529307025459,Q13951,CBFB,CBFB,CBFB__seq.10048.7,CBFB
seq.10049.112,TERF1__seq.10049.112__ANML,0.0198650566169737,0.0482498115039491,0.0172742342581384,1.14998189327059,0.250660357110528,0.0744264968990142,0.0590002718473311,540,-0.0140678752234796,0.0537979884574269,0.711637062178565,P54274,TERF1,TERF1,TERF1__seq.10049.112,TERF1
seq.10053.5,ILK1__seq.10053.5__ANML,-0.0988477274676664,-0.0411066280539955,0.0537935817809451,-1.83753756851864,0.066673783370984,0.734178730410757,0.729797061131813,546,-0.204515443891253,0.0068199889559199,0.459091221037447,Q13418,ILK,ILK,ILK__seq.10053.5,ILK
seq.10054.3,GAN__seq.10054.3__ANML,0.0661900504971564,0.0768692105918766,0.037030578862917,1.78744304111973,0.0744255710846958,0.0267662075221631,0.0105756268709606,541,-0.0065512862531534,0.138931387247466,0.46985982163848,Q9H2C0,GAN,GAN,GAN__seq.10054.3,GAN
seq.10056.5,FOXM1__seq.10056.5__ANML,-0.0298126345163997,-0.0158421103014581,0.0303482755208727,-0.982350199631455,0.326362435123514,0.861856051461368,0.859578953408534,546,-0.0894263071055036,0.0298010380727042,0.765716695611853,Q08050,FOXM1,FOXM1,FOXM1__seq.10056.5,FOXM1
seq.10058.1,RD23A__seq.10058.1__ANML,-0.0051603919570915,-0.0034373691995476,0.0320543330485919,-0.160988904347778,0.872161687591154,0.757841929175109,0.753850312623051,546,-0.0681253045468235,0.0578045206326403,0.969100318260816,P54725,RAD23A,RAD23A,RAD23A__seq.10058.1,RAD23A
seq.10063.10,FANCL__seq.10063.10__ANML,0.0291297193198473,0.0672974972174273,0.0185314197225175,1.57190974874158,0.116555032526012,0.0339573025852157,0.0179160031816492,542,-0.0072724841452448,0.0655319227849394,0.550816287326608,Q9NW38,FANCL,FANCL,FANCL__seq.10063.10,FANCL
seq.10064.12,RBBP9__seq.10064.12__ANML,-0.0097043953928483,-0.0297488455128869,0.0123050128690197,-0.788653819069221,0.430658544949315,0.247777136948039,0.235309354687509,543,-0.0338756538651565,0.0144668630794599,0.823784363082182,O75884,RBBP9,RBBP9,RBBP9__seq.10064.12,RBBP9
seq.10069.2,PIN1__seq.10069.2__ANML,0.0062421041327302,0.0166495895365096,0.0146075288294991,0.427321020933032,0.66931492079312,0.198045235049986,0.184753167122638,543,-0.0224520840601542,0.0349362923256148,0.914184675883964,Q13526,PIN1,PIN1,PIN1__seq.10069.2,PIN1_1
seq.10070.22,PLCG2__seq.10070.22__ANML,-0.0211956813874194,-0.0123333008143472,0.0274379618734323,-0.772494745972468,0.440155709762544,0.864603931145778,0.862372127813016,546,-0.0750925716575151,0.0327012088826764,0.828347803053508,P16885,PLCG2,PLCG2,PLCG2__seq.10070.22,PLCG2
seq.10073.22,TYDP1__seq.10073.22__ANML,0.0116399830096429,0.0193568038136198,0.021234575019132,0.548161806824743,0.583806080440231,0.342523821651804,0.331626426430563,543,-0.030071992979371,0.0533519589986569,0.887711812984153,Q9NUW8,TDP1,TDP1,TDP1__seq.10073.22,TDP1
seq.10074.128,BRD2__seq.10074.128__ANML,0.0040216288826166,0.0061049112385583,0.0281234349737059,0.142999206404788,0.886344051281116,0.0404769320341811,0.0245144410698699,541,-0.0512228829996001,0.0592661407648333,0.972047695776903,P25440,BRD2,BRD2,BRD2__seq.10074.128,BRD2_1
seq.10075.75,ACBD6__seq.10075.75__ANML,-0.0781625894313035,-0.0292833960486807,0.0390880983795159,-1.99965188053929,0.0460328374572196,0.886087189832652,0.884209506148575,546,-0.154944055888088,-0.0013811229745189,0.430902781803724,Q9BR61,ACBD6,ACBD6,ACBD6__seq.10075.75,ACBD6_1
seq.10076.1,AP4M1__seq.10076.1__ANML,-0.0173397480193955,-0.0123556845671971,0.0371727242410999,-0.466464279209964,0.6410696052592,0.627373411825495,0.621219945231787,545,-0.0903591076716533,0.0556796116328624,0.9083199700648,O00189,AP4M1,AP4M1,AP4M1__seq.10076.1,AP4M1
seq.10078.5,BAG3__seq.10078.5__ANML,-0.0067608254945977,-0.0148476582603927,0.016576214631743,-0.407863052258686,0.683534982934144,0.299691305994927,0.288083979574953,543,-0.0393221866748918,0.0258005356856962,0.918174488928582,O95817,BAG3,BAG3,BAG3__seq.10078.5,BAG3
